domain,product_type,product_name,label,certainty,url,specs_text,matched_patterns
danawa,태블릿,"레노버 리전 Y700 4세대 해외구매 (램16GB,1TB)",genuine,high,https://prod.danawa.com/info/?pcode=99741131,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2025년 04월 태블릿연결 Wi-Fi 모델명 TB322FC 화면크기 8.8인치 디스플레이 IPS-LCD 해상도 3040x1904 픽셀 수(ppi) 408ppi 화면비율 16:10 최대주사율 165Hz 색감 DCI-P3 최대밝기 600nits HDR규격 HDR10 ○ 돌비비전 ○ 시스템 램 16GB 용량 1TB 저장매체 UFS4.1(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 스냅드래곤8 엘리트 코어 개수 8코어 GPU Adreno830 벤치마크 AP CPU 99점 AP 게이밍 100점 AP CPU(싱글) 3155 AP CPU(멀티) 9723 AP GPU(게임) 23528 AI NPU 퀄컴 헥사곤 카메라 후면카메라 싱글 화소 후면:5,000만화소 전면카메라 싱글 화소 전면:800만화소 사운드 튜닝 JBL튠 사운드기술 돌비애트모스 ○ [배터리/규격] [배터리/규격] USB버전 USB3.2 (긴 쪽), USB2.0 배터리용량 7,600mAh 최대충전 68W 가로 128.5mm 세로 207.58mm 두께 6.99mm 무게 340g KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,삼성전자 갤럭시탭S11 (128GB),genuine,high,https://prod.danawa.com/info/?pcode=96985325,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2025년 09월 태블릿연결 Wi-Fi 모델명 SM-X730 화면크기 11인치 디스플레이 D-AMOLED 2X 해상도 2560x1600 최대주사율 120Hz 최대밝기 1600nits S펜 S펜 포함 시스템 램 12GB 용량 128GB 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 디멘시티 9400+ 코어 개수 8코어 코어클럭 3.73GHz+3.3GHz+2.4GHz GPU Immortalis-G925 벤치마크 AP CPU 90점 AP 게이밍 84점 AP CPU(싱글) 2927 AP CPU(멀티) 9000 AI TOPS 50 TOPS AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ AI 검색/인식 ○ 실시간 통역/번역 ○ AI 브리핑 ○ AI 비서 ○ 카메라 후면카메라 싱글 화소 후면:1,300만화소 전면카메라 싱글 화소 전면:1,200만화소 동영상촬영 4k@30fps 카메라기능 LED플래쉬 ○ 사운드 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 6E 블루투스버전 블루투스v5.4 센서 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ 조도센서 ○ [배터리/규격] [배터리/규격] USB버전 USB3.2 배터리용량 8,400mAh 비디오 재생 최대18시간 최대충전 45W 방수 IP68 가로 253.8mm 세로 165.3mm 두께 5.5mm 무게 469g KC인증 적합성평가인증 R-C-SEC-SMX736 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,레노버 요가 탭 11.1 AI (256GB),genuine,high,https://prod.danawa.com/info/?pcode=98768060,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2025년 10월 태블릿연결 Wi-Fi 모델명 TB710FU 해상도 3200x2000 최대주사율 144Hz 색감 DCI-P3 최대밝기 800nits 시스템 램 12GB 용량 256GB 저장매체 UFS4.0(내장) 외장메모리 microSD미지원 프로세서 스냅드래곤8 Gen3 코어클럭 3.3GHz+2.95GHz+2.1GHz 벤치마크 AP CPU 91점 AP 게이밍 93점 AP CPU(싱글) 2193 AP CPU(멀티) 7304 AP GPU(게임) 14751 AI기능 AI 검색/인식 ○ 카메라 후면카메라 듀얼 화소 후면:1,300만화소+200만화소 전면카메라 싱글 화소 전면:1,300만화소 사운드 마이크 2개 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 블루투스버전 블루투스v5.4 센서 가속도센서 ○ [배터리/규격] [배터리/규격] USB버전 USB3.2 배터리용량 8,860mAh 최대충전 45W 방수 IP53 가로 255.52mm 세로 165.84mm 두께 6.2mm 무게 458g KC인증 적합성평가인증 R-C-LVK-TB710FU 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Integrated generative/recognition AI function; claim=ai
danawa,태블릿,"레노버 리전 Y700 5세대 (램12GB,256GB)",genuine,high,https://prod.danawa.com/info/?pcode=108354947,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2026년 03월 태블릿연결 Wi-Fi 모델명 ZAH20087KR 화면크기 8.8인치 디스플레이 IPS-LCD 해상도 3040x1904 픽셀 수(ppi) 408ppi 화면비율 16:10 최대주사율 165Hz 색감 DCI-P3 최대밝기 750nits HDR규격 HDR10 ○ 돌비비전 ○ 시스템 램 12GB 용량 256GB 저장매체 UFS4.1(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 스냅드래곤8 엘리트 Gen5 코어 개수 8코어 코어클럭 4.6GHz+3.62GHz GPU Adreno 840 벤치마크 AP CPU 99점 AP 게이밍 100점 AP CPU(싱글) 3718 AP CPU(멀티) 11810 AI NPU 퀄컴 헥사곤 카메라 후면카메라 싱글 화소 후면:5,000만화소 전면카메라 싱글 화소 전면:800만화소 카메라기능 LED플래쉬 ○ 사운드 마이크 2개 스피커 2개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 블루투스버전 블루투스v6.0 센서 위치정보(GPS) ○ 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ [배터리/규격] [배터리/규격] 배터리용량 9,000mAh 최대충전 68W 가로 128.5mm 세로 206.4mm 두께 7.7mm 무게 360g KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 R-C-LVK-TB323FU 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,"삼성전자 갤럭시탭S10 FE 플러스 (램8GB,128GB)",genuine,high,https://prod.danawa.com/info/?pcode=78982958,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2025년 04월 태블릿연결 Wi-Fi 모델명 SM-X620N 화면크기 13.1인치 디스플레이 TFT-LCD 해상도 2880x1800 픽셀 수(ppi) 259ppi 화면비율 16:10 최대주사율 90Hz 최대밝기 800nits S펜 S펜 포함 시스템 램 8GB 용량 128GB 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 엑시노스1580 코어 개수 8코어 코어클럭 2.9GHz+2.6GHz+1.9GHz GPU Xclipse 540 벤치마크 AP CPU 47점 AP 게이밍 25점 AP CPU(싱글) 1360 AP CPU(멀티) 3893 AI TOPS 14.7 TOPS AI기능 이미지 생성/편집 ○ AI 검색/인식 ○ 카메라 후면카메라 싱글 화소 후면:1,300만화소 전면카메라 싱글 화소 전면:1,200만화소 동영상촬영 4k@30fps 카메라기능 오토포커스 ○ 사운드 튜닝 AKG튠 스피커 2개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 6 Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v5.3 네트워크지원 Wi-Fi다이렉트 ○ 센서 위치정보(GPS) ○ 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ 조도센서 ○ [배터리/규격] [배터리] USB버전 USB2.0 배터리용량 10,090mAh 비디오 재생 최대21시간 최대충전 45W 방수 IP68 가로 300.6mm 세로 194.7mm 두께 6mm 무게 664g KC인증 적합성평가인증 R-C-SEC-SMX626 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,APPLE 2025 iPad Pro 13 M5 (1TB),genuine,high,https://prod.danawa.com/info/?pcode=99051224,"상품 상세 스펙 상품 상세 정보 제공 제조회사 APPLE (제조사 웹사이트 바로가기) 등록년월 2025년 10월 태블릿연결 Wi-Fi 모델명 A3361 화면크기 13인치 디스플레이 탠덤OLED 반사방지 디스플레이 저반사 디스플레이 해상도 2752x2064 픽셀 수(ppi) 264ppi 최대주사율 120Hz 색감 DCI-P3 최대밝기 1600nits HDR규격 HDR10 ○ 돌비비전 ○ 램 16GB 용량 1TB 외장메모리 microSD미지원 프로세서 APPLE M5 코어 개수 10코어 GPU Apple GPU 10코어 벤치마크 AP 게이밍 99점 AP CPU(싱글) 4175 AP CPU(멀티) 15577 AI NPU 16코어 뉴럴엔진 AI TOPS 38TOPS AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ 실시간 통역/번역 ○ AI 비서 ○ 카메라 후면카메라 싱글 화소 후면:1,200만화소 전면카메라 싱글 화소 전면:1,200만화소 동영상촬영 4K@60fps 카메라기능 HDR촬영 ○ LED플래쉬 ○ TOF센서 ○ 오토포커스 ○ 사운드 마이크 4개 사운드기술 돌비애트모스 ○ 돌비디지털 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v6.0 ProRes 최대화질 4K@30fps 아이패드 카메라 ProRes동영상 ○ 센터 스테이지 ○ 슬로모션 동영상 ○ 애니모티콘/미모티콘 ○ 스피커 4개 센서 자이로센서 ○ 가속도센서 ○ 조도센서 ○ LiDAR 스캐너 ○ 애플펜슬 호환 애플펜슬 프로 ○ 애플펜슬 C타입 ○ [배터리/규격] [배터리/규격] USB버전 USB4.0 배터리용량 38.99WH 비디오 재생 최대10시간 기타포트 썬더볼트 ○ 가로 215.5mm 세로 281.6mm 두께 5.1mm 무게 579g KC인증 적합성평가인증 R-C-APA-A3360 인증번호 확인 안전확인인증 XU101323-25038 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,레노버 아이디어탭 11 (128GB),genuine,high,https://prod.danawa.com/info/?pcode=93630728,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2025년 06월 태블릿연결 Wi-Fi 모델명 ZAFR0398KR 화면크기 11인치 디스플레이 IPS-LCD 해상도 2560x1600 최대주사율 90Hz 최대밝기 500nits 시스템 램 8GB 용량 128GB 저장매체 UFS2.2(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 디멘시티 6300 코어 개수 8코어 코어클럭 2.4GHz+2.0GHz 벤치마크 AP CPU 28점 AP 게이밍 13점 AP CPU(싱글) 782 AP CPU(멀티) 2012 AI기능 AI 검색/인식 ○ 카메라 후면카메라 싱글 화소 후면:800만화소 전면카메라 싱글 화소 전면:500만화소 사운드 마이크 1개 이어폰단자 3.5mm 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 5 Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v5.2 센서 위치정보(GPS) ○ 가속도센서 ○ [배터리/규격] [배터리/규격] USB버전 USB2.0 배터리용량 7,040mAh 최대충전 약20W 방수 IP52 가로 254.59mm 세로 166.15mm 두께 6.99mm 무게 480g KC인증 적합성평가인증 R-C-LVK-TB336FU 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Integrated generative/recognition AI function; claim=ai
danawa,태블릿,APPLE 2026 iPad Air 11 M4 (1TB),genuine,high,https://prod.danawa.com/info/?pcode=106746470,"상품 상세 스펙 상품 상세 정보 제공 제조회사 APPLE (제조사 웹사이트 바로가기) 등록년월 2026년 03월 태블릿연결 Wi-Fi 모델명 A3460, A3462 화면크기 11인치 디스플레이 IPS-LCD 해상도 2360x1640 픽셀 수(ppi) 264ppi 최대주사율 60Hz 색감 DCI-P3 최대밝기 500nits 램 12GB 용량 1TB 외장메모리 microSD미지원 프로세서 APPLE M4 코어 개수 8코어 GPU Apple GPU 9코어 벤치마크 AP 게이밍 97점 AP CPU(싱글) 3670 AP CPU(멀티) 13560 AP GPU(게임) 수기입력 AI NPU 16코어 뉴럴엔진 AI TOPS 38TOPS AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ 실시간 통역/번역 ○ AI 비서 ○ 카메라 후면카메라 싱글 화소 후면:1,200만화소 전면카메라 싱글 화소 전면:1,200만화소 동영상촬영 4K@60fps 조리개값 F1.8 카메라기능 HDR촬영 ○ 오토포커스 ○ 사운드 마이크 2개 사운드기술 돌비애트모스 ○ 돌비디지털 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v6.0 아이패드 카메라 센터 스테이지 ○ 슬로모션 동영상 ○ 스피커 2개 센서 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ 애플펜슬 호환 애플펜슬 프로 ○ 애플펜슬 C타입 ○ [배터리/규격] [배터리] USB버전 USB3.1 배터리용량 약 8,900mAh(28.93WH) 인터넷 (Wi-Fi) 최대10시간 비디오 재생 최대10시간 최대충전 약30W 가로 178.5mm 세로 247.6mm 두께 6.1mm 무게 464g KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,레노버 아이디어탭 프로 12.7 (128GB),genuine,high,https://prod.danawa.com/info/?pcode=74248601,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2025년 01월 태블릿연결 Wi-Fi 모델명 ZAE40079KR 화면크기 12.7인치 디스플레이 IPS-LCD 해상도 2944x1840 픽셀 수(ppi) 400ppi 최대주사율 144Hz 최대밝기 400nits 시스템 램 8GB 용량 128GB 저장매체 UFS3.1(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대1TB 프로세서 디멘시티 8300 코어 개수 8코어 코어클럭 3.35GHz+3.2GHz+2.2GHz 벤치마크 AP CPU 60점 AP 게이밍 72점 AP CPU(싱글) 1398 AP CPU(멀티) 4293 AP GPU(게임) 9818 AI기능 AI 검색/인식 ○ 카메라 후면카메라 싱글 화소 후면:1,300만화소 전면카메라 싱글 화소 전면:800만화소 사운드 마이크 2개 튜닝 JBL튠 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 6E Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v5.3 센서 위치정보(GPS) ○ 가속도센서 ○ [배터리/규격] [배터리] USB버전 USB3.2 배터리용량 10,200mAh 최대충전 45W 가로 291.8mm 세로 189.1mm 두께 6.9mm 무게 620g KC인증 적합성평가인증 R-C-LVK-TB373FU 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Integrated generative/recognition AI function; claim=ai
danawa,태블릿,"삼성전자 갤럭시탭S10 울트라 (램16GB,1TB)",genuine,high,https://prod.danawa.com/info/?pcode=67852832,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2024년 10월 태블릿연결 Wi-Fi 모델명 SM-X920N 화면크기 14.6인치 디스플레이 D-AMOLED 2X 반사방지 디스플레이 저반사 디스플레이 해상도 2960x1848 픽셀 수(ppi) 239ppi 화면비율 16:10 최대주사율 120Hz 최대밝기 930nits HDR규격 HDR10+ ○ S펜 S펜 포함 시스템 램 16GB 용량 1TB 저장매체 UFS(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대1.5TB 프로세서 디멘시티 9300+ 코어 개수 8코어 코어클럭 3.4GHz+2.8GHz+2GHz GPU Mali G720 벤치마크 AP CPU 81점 AP 게이밍 65점 AP CPU(싱글) 2302 AP CPU(멀티) 7547 AP GPU(게임) 14535 AI NPU 미디어텍 NPU 790 AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ AI 검색/인식 ○ 실시간 통역/번역 ○ AI 브리핑 ○ 카메라 후면카메라 듀얼 화소 후면:1,300만화소+800만화소 전면카메라 듀얼 화소 전면:1,200만화소+1,200만화소 동영상촬영 4k@30fps 조리개값 F2.0 카메라기능 HDR촬영 ○ LED플래쉬 ○ 오토포커스 ○ 사운드 마이크 2개 튜닝 AKG튠 스피커채널 2.X 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 Wi-Fi밴드 트라이밴드 블루투스버전 블루투스v5.3 네트워크지원 Wi-Fi다이렉트 ○ 센서 위치정보(GPS) ○ 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ [배터리/규격] 배터리 USB버전 USB3.2 배터리용량 11,200mAh 인터넷 (Wi-Fi) 최대10시간 비디오 재생 최대16시간 최대충전 45W 방수 IP68 가로 326.4mm 세로 208.6mm 두께 5.4mm 무게 718g KC인증 적합성평가인증 R-C-SEC-SMX926 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,APPLE 2024 iPad mini A17 Pro 7세대 (128GB),genuine,high,https://prod.danawa.com/info/?pcode=71155355,"상품 상세 스펙 상품 상세 정보 제공 제조회사 APPLE (제조사 웹사이트 바로가기) 등록년월 2024년 11월 태블릿연결 Wi-Fi 모델명 A2996 화면크기 8.3인치 디스플레이 IPS-LCD 해상도 2266x1488 픽셀 수(ppi) 326ppi 화면비율 3:2 최대주사율 60Hz 색감 DCI-P3 최대밝기 500nits 램 8GB 용량 128GB 외장메모리 microSD미지원 프로세서 A17 Pro 코어 개수 6코어 GPU Apple GPU 5코어 벤치마크 AP 게이밍 94점 AP CPU(싱글) 2953 AP CPU(멀티) 7441 AP GPU(게임) 10006 AI NPU 16코어 뉴럴엔진 AI TOPS 35 TOPS AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ 실시간 통역/번역 ○ AI 비서 ○ 카메라 후면카메라 싱글 화소 후면:1,200만화소 전면카메라 싱글 화소 전면:1,200만화소 동영상촬영 4K@60fps 조리개값 F1.8 카메라기능 HDR촬영 ○ LED플래쉬 ○ 오토포커스 ○ 사운드 마이크 2개 네트워크 Wi-Fi버전 Wi-Fi 6E Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v5.3 아이패드 카메라 센터 스테이지 ○ 슬로모션 동영상 ○ 스피커 2개 센서 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ 조도센서 ○ 애플펜슬 호환 애플펜슬 프로 ○ 애플펜슬 C타입 ○ [배터리/규격] [배터리] USB버전 USB3.1 배터리용량 약 5,078mAh(19.3WH) 인터넷 (Wi-Fi) 최대10시간 최대충전 약20W 기타포트 Display ○ 가로 134.8mm 세로 195.4mm 두께 6.3mm 무게 293g KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,"레노버 샤오신패드 프로 13 해외구매 (램8GB,128GB)",genuine,high,https://prod.danawa.com/info/?pcode=108229898,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2026년 03월 태블릿연결 Wi-Fi 모델명 TB376FC 화면크기 13인치 디스플레이 LCD 해상도 3504x2190 화면비율 16:10 최대주사율 144Hz 색감 DCI-P3 최대밝기 800nits 시스템 램 8GB 용량 128GB 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 스냅드래곤8s Gen4 코어 개수 8코어 코어클럭 3.21GHz+3.0GHz+2.8GHz+2.0GHz GPU Adreno825 벤치마크 AP CPU 74점 AP 게이밍 64점 AP CPU(싱글) 2154 AP CPU(멀티) 6880 AI NPU 퀄컴 헥사곤 AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ AI 검색/인식 ○ 실시간 통역/번역 ○ 카메라 후면카메라 싱글 화소 후면:1,300만화소 전면카메라 싱글 화소 전면:800만화소 사운드 튜닝 JBL튠 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 블루투스버전 블루투스v6.0 [배터리/규격] [배터리/규격] 배터리용량 10,200mAh 최대충전 45W 가로 296mm 세로 191mm 두께 6.2mm 무게 581g KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,삼성전자 갤럭시탭S10 플러스 (256GB),genuine,high,https://prod.danawa.com/info/?pcode=67690235,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2024년 10월 태블릿연결 Wi-Fi 모델명 SM-X820N 화면크기 12.4인치 디스플레이 D-AMOLED 2X 반사방지 디스플레이 저반사 디스플레이 해상도 2800x1752 픽셀 수(ppi) 266ppi 화면비율 16:10 최대주사율 120Hz 최대밝기 650nits HDR규격 HDR10+ ○ S펜 S펜 포함 시스템 램 12GB 용량 256GB 저장매체 UFS(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대1.5TB 프로세서 디멘시티 9300+ 코어 개수 8코어 코어클럭 3.4GHz+2.8GHz+2GHz GPU Mali G720 벤치마크 AP CPU 81점 AP 게이밍 65점 AP CPU(싱글) 2302 AP CPU(멀티) 7547 AP GPU(게임) 14535 AI NPU 미디어텍 NPU 790 AI기능 요약/편집/교정 ○ 이미지 생성/편집 ○ AI 검색/인식 ○ 실시간 통역/번역 ○ AI 브리핑 ○ 카메라 후면카메라 듀얼 화소 후면:1,300만화소+800만화소 전면카메라 싱글 화소 전면:1,200만화소 동영상촬영 4k@30fps 조리개값 F2.0 카메라기능 HDR촬영 ○ LED플래쉬 ○ 오토포커스 ○ 사운드 마이크 2개 튜닝 AKG튠 스피커채널 2.X 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 6E Wi-Fi밴드 트라이밴드 블루투스버전 블루투스v5.3 네트워크지원 Wi-Fi다이렉트 ○ 센서 위치정보(GPS) ○ 자이로센서 ○ 가속도센서 ○ 나침반센서 ○ [배터리/규격] [배터리/규격] USB버전 USB3.2 배터리용량 10,090mAh 인터넷 (Wi-Fi) 최대11시간 비디오 재생 최대16시간 최대충전 45W 방수 IP68 가로 285.4mm 세로 185.4mm 두께 5.6mm 무게 571g KC인증 적합성평가인증 R-C-SEC-SMX826 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,"레노버 샤오신패드 프로 GT 13 해외구매 (램8GB,256GB)",genuine,high,https://prod.danawa.com/info/?pcode=108364085,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2026년 03월 태블릿연결 Wi-Fi 모델명 TB378FC 화면크기 13인치 디스플레이 LCD 해상도 3504x2190 화면비율 16:10 최대주사율 144Hz 색감 DCI-P3 최대밝기 800nits 시스템 램 8GB 용량 256GB 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 스냅드래곤8 엘리트 코어 개수 8코어 벤치마크 AP CPU 95점 AP 게이밍 89점 AP CPU(싱글) 3718 AP CPU(멀티) 11810 AI NPU 퀄컴 헥사곤 카메라 후면카메라 싱글 화소 후면:1,300만화소 전면카메라 싱글 화소 전면:800만화소 사운드 튜닝 JBL튠 스피커 4개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 블루투스버전 블루투스v6.0 [배터리/규격] [배터리/규격] USB버전 USB3.2 배터리용량 12,000mAh 최대충전 68W 가로 296.4mm 세로 191.9mm 두께 6.3mm 무게 610g KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,레노버 요가 탭 플러스 AI (256GB),genuine,high,https://prod.danawa.com/info/?pcode=76070756,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2025년 02월 태블릿연결 Wi-Fi 모델명 TB520FU 화면크기 12.7인치 디스플레이 LTPS LCD 반사방지 디스플레이 저반사 디스플레이 해상도 2944x1840 화면비율 16:10 최대주사율 144Hz 색감 DCI-P3 최대밝기 900nits 시스템 램 16GB 용량 256GB 저장매체 UFS4.0(내장) 외장메모리 microSD미지원 프로세서 스냅드래곤8 Gen3 코어 개수 8코어 코어클럭 3.3GHz+3.14GHz GPU Adreno750 벤치마크 AP CPU 91점 AP 게이밍 93점 AP CPU(싱글) 2193 AP CPU(멀티) 7304 AP GPU(게임) 14751 AI NPU 퀄컴 헥사곤 AI기능 요약/편집/교정 ○ AI 검색/인식 ○ AI 비서 ○ 카메라 후면카메라 듀얼 화소 후면:1,300만화소+200만화소 전면카메라 싱글 화소 전면:1,300만화소 카메라기능 LED플래쉬 ○ 사운드 마이크 2개 스피커 6개 사운드기술 돌비애트모스 ○ 네트워크 Wi-Fi버전 Wi-Fi 7 블루투스버전 블루투스v5.4 센서 가속도센서 ○ [배터리/규격] [배터리] USB버전 USB3.2 배터리용량 10,200mAh 최대충전 45W 방수 IP53 가로 290.9mm 세로 188.3mm 두께 6.69mm 무게 640g KC인증 적합성평가인증 R-C-LVK-TB520FU 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Neural inference hardware; NPU/TOPS listed; claim=ai
danawa,태블릿,레노버 아이디어탭 플러스 12.1 (128GB),genuine,high,https://prod.danawa.com/info/?pcode=98074625,"상품 상세 스펙 상품 상세 정보 제공 제조회사 레노버 (제조사 웹사이트 바로가기) 등록년월 2025년 09월 태블릿연결 Wi-Fi 모델명 TB361FU 화면크기 12.1인치 디스플레이 IPS-LCD 해상도 2560x1600 화면비율 16:10 최대주사율 90Hz 색감 DCI-P3 최대밝기 800nits 시스템 램 8GB 용량 128GB 저장매체 UFS2.2(내장) 외장메모리 microSD지원 외장메모리용량 microSD:최대2TB 프로세서 디멘시티 6400 코어 개수 8코어 코어클럭 2.5GHz+2GHz 벤치마크 AP CPU 30점 AP 게이밍 16점 AP CPU(싱글) 803 AP CPU(멀티) 2159 AI기능 AI 검색/인식 ○ 카메라 후면카메라 싱글 화소 후면:1,300만화소 전면카메라 싱글 화소 전면:800만화소 사운드 마이크 2개 스피커 4개 사운드기술 돌비애트모스 ○ Hi-Res오디오 ○ 네트워크 Wi-Fi버전 Wi-Fi 5 Wi-Fi밴드 듀얼밴드 블루투스버전 블루투스v5.2 센서 위치정보(GPS) ○ 가속도센서 ○ 조도센서 ○ [배터리/규격] [배터리/규격] USB버전 USB2.0 배터리용량 10,200mAh 방수 IP52 가로 278.8mm 세로 181.05mm 두께 6.29mm 무게 530g KC인증 적합성평가인증 R-C-LVK-TB361FU 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Integrated generative/recognition AI function; claim=ai
